match_id,date,batsman,venue,batting_team,team1,team2,runs,balls,wickets,venue_avg_runs_x,opponent,avg_runs_vs_opponent_x,target_runs,target_wickets,career_runs_x,career_avg_runs_x,career_wickets_x,career_runs_y,career_avg_runs_y,career_wickets_y,career_runs,career_avg_runs,career_wickets,recent_runs_5,recent_wickets_5,venue_avg_runs_y,avg_runs_vs_opponent_y
388,2013-07-04,A Ashish Reddy,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,14,12,12,8.0,Royal Challengers Bangalore,16.333333333333332,3.0,4.0,62,7.75,53,62,7.75,53,62,7.75,53,7.4,6.8,8.0,8.5
432,2013-09-04,A Ashish Reddy,M Chinnaswamy Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,3,4,4,17.5,Royal Challengers Bangalore,16.333333333333332,16.0,9.0,62,7.75,53,62,7.75,53,62,7.75,53,7.4,7.0,3.0,8.5
394,2013-12-04,A Ashish Reddy,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,16,9,9,16.0,Delhi Daredevils,10.5,6.0,6.0,62,7.75,53,62,7.75,53,62,7.75,53,9.0,7.2,16.0,10.5
551,2015-02-05,A Ashish Reddy,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Chennai Super Kings,6,6,6,8.0,Chennai Super Kings,4.5,32.0,18.0,62,7.75,53,62,7.75,53,62,7.75,53,9.2,7.0,8.0,4.5
209,2010-04-04,A Kumble,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,1,1,1,1.0,Delhi Daredevils,1.0,2.0,4.0,12,2.4,19,12,2.4,19,12,2.4,19,2.4,3.8,1.0,1.0
272,2011-01-05,A Mishra,"MA Chidambaram Stadium, Chepauk",Deccan Chargers,Chennai Super Kings,Deccan Chargers,2,5,5,3.0,Chennai Super Kings,6.166666666666667,9.0,10.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,6.2,7.2,3.0,6.2
275,2011-03-05,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,9,10,10,5.0,Kolkata Knight Riders,7.0,2.0,2.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,7.2,8.2,5.0,7.0
236,2011-09-04,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Deccan Chargers,Rajasthan Royals,2,2,2,5.0,Rajasthan Royals,1.75,0.0,1.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,5.4,7.0,5.0,1.75
286,2011-10-05,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Deccan Chargers,Pune Warriors,0,1,1,5.0,Pune Warriors,0.0,12.0,6.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,4.6,6.0,5.0,0.0
240,2011-11-04,A Mishra,Eden Gardens,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,12,6,6,6.333333333333333,Kolkata Knight Riders,7.0,8.0,5.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,5.0,4.8,6.333333333333333,7.0
359,2012-08-05,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kings XI Punjab,Deccan Chargers,8,5,5,5.0,Kings XI Punjab,9.0,0.0,2.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,6.2,4.8,5.0,9.0
316,2012-09-04,A Mishra,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Deccan Chargers,Deccan Chargers,Mumbai Indians,0,2,2,0.0,Mumbai Indians,4.5,6.0,8.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,4.4,3.2,0.0,4.5
435,2013-08-05,A Mishra,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,6,8,8,5.0,Chennai Super Kings,6.166666666666667,16.0,14.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,5.2,4.4,5.0,6.2
394,2013-12-04,A Mishra,Feroz Shah Kotla,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,16,14,14,12.0,Delhi Daredevils,16.0,0.0,2.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,8.4,7.0,12.0,16.0
487,2014-08-05,A Mishra,"Sardar Patel Stadium, Motera",Sunrisers Hyderabad,Sunrisers Hyderabad,Rajasthan Royals,0,2,2,0.0,Rajasthan Royals,1.75,1.0,3.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,6.0,6.2,0.0,1.75
553,2015-03-05,A Mishra,Brabourne Stadium,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,1,3,3,1.0,Rajasthan Royals,1.75,4.0,5.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,4.6,5.8,1.0,1.75
519,2015-09-04,A Mishra,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,4,5,5,3.0,Chennai Super Kings,6.166666666666667,3.0,9.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,5.4,6.4,3.0,6.2
578,2016-10-04,A Mishra,Eden Gardens,Delhi Daredevils,Delhi Daredevils,Kolkata Knight Riders,3,9,9,6.333333333333333,Kolkata Knight Riders,7.0,9.0,15.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,4.8,6.6,6.333333333333333,7.0
44,2017-06-05,A Mishra,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,9,15,15,12.0,Mumbai Indians,4.5,8.0,14.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,3.4,6.8,12.0,4.5
5,2017-08-04,A Mishra,M Chinnaswamy Stadium,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,8,14,14,8.0,Royal Challengers Bangalore,8.0,8.0,2.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,5.0,9.2,8.0,8.0
49,2017-10-05,A Mishra,Green Park,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,8,2,2,8.0,Gujarat Lions,8.0,13.0,10.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,6.4,9.0,8.0,8.0
51,2017-12-05,A Mishra,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Rising Pune Supergiant,13,10,10,12.0,Rising Pune Supergiant,13.0,8.0,11.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,8.2,10.0,12.0,13.0
11341,2019-01-05,A Mishra,M. A. Chidambaram Stadium,Delhi Capitals,Chennai Super Kings,Delhi Capitals,8,11,11,8.0,Chennai Super Kings,6.166666666666667,2.0,3.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,9.2,10.4,8.0,6.2
11413,2019-08-05,A Mishra,ACA-VDCA Stadium,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,2,3,3,4.0,Sunrisers Hyderabad,2.0,6.0,3.0,140,6.086956521739131,158,140,6.086956521739131,158,140,6.086956521739131,158,7.8,8.0,2.0,2.0
390,2013-09-04,A Nehra,Wankhede Stadium,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,1,5,5,1.0,Mumbai Indians,1.0,0.0,1.0,4,0.6666666666666666,17,4,0.6666666666666666,17,4,0.6666666666666666,17,0.8,3.2,1.0,1.0
554,2015-04-05,A Nehra,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,0,1,1,0.0,Royal Challengers Bangalore,0.0,1.0,1.0,4,0.6666666666666666,17,4,0.6666666666666666,17,4,0.6666666666666666,17,0.6,2.6,0.0,0.0
210,2010-05-04,A Symonds,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Rajasthan Royals,Deccan Chargers,15,20,20,20.333333333333332,Rajasthan Royals,22.5,53.0,25.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,34.2,26.8,20.333333333333332,22.5
214,2010-08-04,A Symonds,M Chinnaswamy Stadium,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,53,25,25,53.0,Royal Challengers Bangalore,36.0,27.0,25.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,32.8,24.4,53.0,36.0
216,2010-10-04,A Symonds,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Chennai Super Kings,Deccan Chargers,27,25,25,20.333333333333332,Chennai Super Kings,27.0,5.0,9.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,32.2,25.6,20.333333333333332,27.0
175,2010-12-03,A Symonds,Dr DY Patil Sports Academy,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,5,9,9,4.0,Kolkata Knight Riders,25.0,19.0,21.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,24.2,19.6,4.0,25.0
220,2010-12-04,A Symonds,"Vidarbha Cricket Association Stadium, Jamtha",Deccan Chargers,Deccan Chargers,Royal Challengers Bangalore,19,21,21,20.333333333333332,Royal Challengers Bangalore,36.0,4.0,6.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,23.8,20.0,20.333333333333332,36.0
273,2011-02-05,A Symonds,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Kings XI Punjab,4,6,6,4.0,Kings XI Punjab,24.0,3.0,3.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,21.6,17.2,4.0,32.0
277,2011-04-05,A Symonds,Dr DY Patil Sports Academy,Mumbai Indians,Mumbai Indians,Pune Warriors,3,3,3,4.0,Pune Warriors,3.0,4.0,4.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,11.6,12.8,4.0,3.0
282,2011-07-05,A Symonds,Wankhede Stadium,Mumbai Indians,Mumbai Indians,Delhi Daredevils,4,4,4,4.0,Delhi Daredevils,4.0,8.0,7.0,286,23.833333333333332,227,286,23.833333333333332,227,286,23.833333333333332,227,7.0,8.6,4.0,4.0
284,2011-08-05,AA Jhunjhunwala,"Punjab Cricket Association Stadium, Mohali",Pune Warriors,Kings XI Punjab,Pune Warriors,0,3,3,0.0,Kings XI Punjab,9.5,1.0,1.0,51,8.5,55,51,8.5,55,51,8.5,55,10.0,10.8,0.0,0.0
352,2012-04-05,AA Jhunjhunwala,"MA Chidambaram Stadium, Chepauk",Deccan Chargers,Chennai Super Kings,Deccan Chargers,1,1,1,4.0,Chennai Super Kings,4.0,19.0,20.0,51,8.5,55,51,8.5,55,51,8.5,55,8.8,10.2,4.0,4.0
217,2010-10-04,AB Agarkar,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,6,7,7,6.0,Royal Challengers Bangalore,6.0,7.0,7.0,74,14.8,58,74,14.8,58,74,14.8,58,14.8,11.6,6.0,6.0
426,2013-02-05,AB Dinda,Subrata Roy Sahara Stadium,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,6,5,5,6.0,Royal Challengers Bangalore,3.0,0.0,2.0,11,1.5714285714285714,26,11,1.5714285714285714,26,11,1.5714285714285714,26,1.8,3.8,6.0,3.0
384,2013-05-04,AB Dinda,"Rajiv Gandhi International Stadium, Uppal",Pune Warriors,Sunrisers Hyderabad,Pune Warriors,0,2,2,0.0,Sunrisers Hyderabad,0.0,2.0,5.0,11,1.5714285714285714,26,11,1.5714285714285714,26,11,1.5714285714285714,26,1.6,3.6,0.0,0.0
484,2014-06-05,AB Dinda,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,2,5,5,2.0,Mumbai Indians,1.0,7.0,8.0,11,1.5714285714285714,26,11,1.5714285714285714,26,11,1.5714285714285714,26,2.0,4.4,2.0,1.0
141,2009-02-05,AB de Villiers,New Wanderers Stadium,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,0,1,1,20.0,Chennai Super Kings,8.666666666666666,50.0,38.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,13.4,12.8,20.0,8.666666666666666
150,2009-08-05,AB de Villiers,Buffalo Park,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,50,38,38,50.0,Mumbai Indians,45.42857142857143,40.0,33.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,18.2,16.0,50.0,45.42857142857143
154,2009-10-05,AB de Villiers,New Wanderers Stadium,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,40,33,33,20.0,Kolkata Knight Riders,25.3,27.0,14.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,22.0,19.2,20.0,25.3
280,2011-06-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,27,14,14,32.63157894736842,Kings XI Punjab,43.125,54.0,41.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.4,21.8,32.63157894736842,43.125
237,2011-09-04,AB de Villiers,Nehru Stadium,Royal Challengers Bangalore,Kochi Tuskers Kerala,Royal Challengers Bangalore,54,41,41,54.0,Kochi Tuskers Kerala,54.0,38.0,37.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,34.2,25.4,54.0,54.0
242,2011-12-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,38,37,37,32.63157894736842,Mumbai Indians,45.42857142857143,17.0,13.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,41.8,32.6,32.63157894736842,45.42857142857143
350,2012-02-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,17,13,13,32.63157894736842,Kings XI Punjab,43.125,47.0,17.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,35.2,27.6,32.63157894736842,43.125
356,2012-06-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,47,17,17,32.63157894736842,Deccan Chargers,47.0,64.0,42.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,36.6,24.4,32.63157894736842,47.0
312,2012-07-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,64,42,42,32.63157894736842,Delhi Daredevils,56.0,10.0,10.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,44.0,30.0,32.63157894736842,56.0
317,2012-10-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,10,10,10,32.63157894736842,Kolkata Knight Riders,25.3,9.0,4.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,35.2,23.8,32.63157894736842,25.3
362,2012-11-05,AB de Villiers,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Pune Warriors,9,4,4,29.5,Pune Warriors,29.5,4.0,3.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,29.4,17.2,29.5,29.5
320,2012-12-04,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,4,3,3,17.0,Chennai Super Kings,8.666666666666666,50.0,23.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,26.8,15.2,17.0,8.666666666666666
426,2013-02-05,AB de Villiers,Subrata Roy Sahara Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Pune Warriors,50,23,23,29.5,Pune Warriors,29.5,38.0,20.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.4,16.4,29.5,29.5
448,2013-06-05,AB de Villiers,"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,38,20,20,38.0,Kings XI Punjab,43.125,15.0,15.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,22.2,12.0,38.0,43.125
432,2013-09-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,15,15,15,32.63157894736842,Sunrisers Hyderabad,38.6,32.0,17.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,23.2,13.0,32.63157894736842,38.6
438,2013-10-05,AB de Villiers,Feroz Shah Kotla,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,32,17,17,34.666666666666664,Delhi Daredevils,56.0,22.0,22.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.8,15.6,34.666666666666664,56.0
392,2013-11-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,22,22,22,32.63157894736842,Kolkata Knight Riders,25.3,28.0,22.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,31.4,19.4,32.63157894736842,25.3
441,2013-12-05,AB de Villiers,JSCA International Stadium Complex,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,28,22,22,28.0,Kolkata Knight Riders,25.3,89.0,43.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.0,19.2,28.0,25.3
481,2014-04-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,89,43,43,32.63157894736842,Sunrisers Hyderabad,38.6,9.0,7.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,37.2,23.8,32.63157894736842,38.6
484,2014-06-05,AB de Villiers,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,9,7,7,61.666666666666664,Mumbai Indians,45.42857142857143,53.0,28.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,36.0,22.2,61.666666666666664,45.42857142857143
488,2014-09-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,53,28,28,32.63157894736842,Kings XI Punjab,43.125,58.0,32.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,40.2,24.4,32.63157894736842,43.125
492,2014-11-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,58,32,32,32.63157894736842,Rajasthan Royals,30.333333333333332,2.0,4.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,47.4,26.4,32.63157894736842,30.333333333333332
550,2015-02-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,2,4,4,32.63157894736842,Kolkata Knight Riders,25.3,21.0,14.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,42.2,22.8,32.63157894736842,25.3
554,2015-04-05,AB de Villiers,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,21,14,14,17.0,Chennai Super Kings,8.666666666666666,47.0,24.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,28.6,17.0,17.0,8.666666666666666
557,2015-06-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,47,24,24,32.63157894736842,Kings XI Punjab,43.125,133.0,61.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,36.2,20.4,32.63157894736842,43.125
562,2015-10-05,AB de Villiers,Wankhede Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,133,61,61,61.666666666666664,Mumbai Indians,45.42857142857143,28.0,13.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,52.2,27.0,61.666666666666664,45.42857142857143
522,2015-11-04,AB de Villiers,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,28,13,13,36.0,Kolkata Knight Riders,25.3,4.0,6.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,46.2,23.2,36.0,25.3
606,2016-02-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,4,6,6,32.63157894736842,Kolkata Knight Riders,25.3,1.0,3.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,46.6,23.6,32.63157894736842,25.3
611,2016-07-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,1,3,3,32.63157894736842,Rising Pune Supergiants,1.0,64.0,35.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,42.6,21.4,32.63157894736842,1.0
615,2016-09-05,AB de Villiers,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,64,35,35,64.0,Kings XI Punjab,43.125,24.0,27.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,46.0,23.6,64.0,43.125
617,2016-11-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,24,27,27,32.63157894736842,Mumbai Indians,45.42857142857143,82.0,44.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,24.2,16.8,32.63157894736842,45.42857142857143
580,2016-12-04,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,82,44,44,32.63157894736842,Sunrisers Hyderabad,38.6,43.0,28.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,35.0,23.0,32.63157894736842,38.6
37,2017-01-05,AB de Villiers,Wankhede Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,43,28,28,61.666666666666664,Mumbai Indians,45.42857142857143,10.0,6.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,42.8,27.4,61.666666666666664,45.42857142857143
42,2017-05-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,10,6,6,32.63157894736842,Kings XI Punjab,43.125,10.0,8.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,44.6,28.0,32.63157894736842,43.125
45,2017-07-05,AB de Villiers,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,10,8,8,32.63157894736842,Kolkata Knight Riders,25.3,89.0,49.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,33.8,22.6,32.63157894736842,25.3
8,2017-10-04,AB de Villiers,Holkar Cricket Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,89,49,49,89.0,Kings XI Punjab,43.125,1.0,4.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,46.8,27.0,89.0,43.125
7928,2018-05-05,AB de Villiers,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,1,4,4,1.0,Chennai Super Kings,8.666666666666666,6.0,9.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,30.6,19.0,1.0,8.666666666666666
7932,2018-07-05,AB de Villiers,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,6,9,9,6.0,Sunrisers Hyderabad,38.6,44.0,23.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,23.2,15.2,6.0,38.6
7896,2018-08-04,AB de Villiers,Eden Gardens,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,44,23,23,36.0,Kolkata Knight Riders,25.3,72.0,37.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,30.0,18.6,36.0,25.3
7938,2018-12-05,AB de Villiers,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,72,37,37,34.666666666666664,Delhi Daredevils,56.0,13.0,9.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,42.4,24.4,34.666666666666664,56.0
11150,2019-02-04,AB de Villiers,Sawai Mansingh Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,13,9,9,16.5,Rajasthan Royals,30.333333333333332,1.0,2.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.2,16.4,16.5,30.333333333333332
11345,2019-04-05,AB de Villiers,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,1,2,2,28.0,Sunrisers Hyderabad,38.6,65.0,34.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,27.2,16.0,33.0,38.6
11153,2019-05-04,AB de Villiers,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,65,34,34,28.0,Kolkata Knight Riders,25.3,18.0,17.0,1581,33.638297872340424,985,1581,33.638297872340424,985,1581,33.638297872340424,985,39.0,21.0,33.0,25.3
92,2008-11-05,AC Gilchrist,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,24,17,17,15.0,Kolkata Knight Riders,29.0,39.0,36.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,31.0,24.2,15.0,29.0
140,2009-02-05,AC Gilchrist,St George's Park,Deccan Chargers,Deccan Chargers,Rajasthan Royals,39,36,36,39.0,Rajasthan Royals,35.5,0.0,1.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,37.6,30.2,39.0,35.5
144,2009-04-05,AC Gilchrist,Buffalo Park,Deccan Chargers,Chennai Super Kings,Deccan Chargers,0,1,1,0.0,Chennai Super Kings,17.5,25.0,31.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,35.6,28.0,0.0,17.5
147,2009-06-05,AC Gilchrist,SuperSport Park,Deccan Chargers,Deccan Chargers,Mumbai Indians,25,31,31,25.0,Mumbai Indians,18.0,20.0,17.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,29.8,26.8,25.0,18.0
151,2009-09-05,AC Gilchrist,De Beers Diamond Oval,Deccan Chargers,Deccan Chargers,Kings XI Punjab,20,17,17,15.0,Kings XI Punjab,13.0,10.0,12.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,21.6,20.4,15.0,13.0
155,2009-11-05,AC Gilchrist,De Beers Diamond Oval,Deccan Chargers,Deccan Chargers,Rajasthan Royals,10,12,12,15.0,Rajasthan Royals,35.5,9.0,5.0,556,19.857142857142858,467,556,19.857142857142858,467,556,19.857142857142858,467,18.8,19.4,15.0,35.5
